State,Race,Gender,Year,Ages,Crude Death Rate (Per 100k Persons)
New York,Black or African American,Female,2007,45-54 years,14.1
New York,Black or African American,Female,2008,35-44 years,4.8
New York,Black or African American,Female,2008,45-54 years,6.4
New York,Black or African American,Female,2009,35-44 years,4.1
New York,Black or African American,Female,2009,45-54 years,9.2
New York,Black or African American,Female,2010,45-54 years,7.2
New York,Black or African American,Female,2011,45-54 years,7.9
New York,Black or African American,Female,2012,35-44 years,4.7
New York,Black or African American,Female,2012,45-54 years,7.5
New York,Black or African American,Female,2013,45-54 years,12.2
New York,Black or African American,Female,2014,35-44 years,4.4
New York,Black or African American,Female,2014,45-54 years,8.7
New York,Black or African American,Female,2015,45-54 years,7.7
New York,Black or African American,Female,2016,25-34 years,4.1
New York,Black or African American,Female,2016,35-44 years,4
New York,Black or African American,Female,2016,45-54 years,10.4
New York,Black or African American,Male,1999,25-34 years,9.9
New York,Black or African American,Male,1999,35-44 years,16.6
New York,Black or African American,Male,1999,45-54 years,29.1
New York,Black or African American,Male,2000,25-34 years,5.1
New York,Black or African American,Male,2000,35-44 years,14
New York,Black or African American,Male,2000,45-54 years,28.3
New York,Black or African American,Male,2001,25-34 years,4.7
New York,Black or African American,Male,2001,35-44 years,15.1
New York,Black or African American,Male,2001,45-54 years,22.1
New York,Black or African American,Male,2002,25-34 years,6.5
New York,Black or African American,Male,2002,35-44 years,13.6
New York,Black or African American,Male,2002,45-54 years,21
New York,Black or African American,Male,2003,35-44 years,15.3
New York,Black or African American,Male,2003,45-54 years,21.4
New York,Black or African American,Male,2004,25-34 years,4.4
New York,Black or African American,Male,2004,35-44 years,10.6
New York,Black or African American,Male,2004,45-54 years,21.9
New York,Black or African American,Male,2005,25-34 years,5.8
New York,Black or African American,Male,2005,35-44 years,12.5
New York,Black or African American,Male,2005,45-54 years,28.6
New York,Black or African American,Male,2006,25-34 years,4.5
New York,Black or African American,Male,2006,35-44 years,19.4
New York,Black or African American,Male,2006,45-54 years,36.2
New York,Black or African American,Male,2007,35-44 years,13.4
New York,Black or African American,Male,2007,45-54 years,25.2
New York,Black or African American,Male,2008,35-44 years,8.9
New York,Black or African American,Male,2008,45-54 years,19.6
New York,Black or African American,Male,2009,35-44 years,8.7
New York,Black or African American,Male,2009,45-54 years,13.8
New York,Black or African American,Male,2010,35-44 years,5.1
New York,Black or African American,Male,2010,45-54 years,11.4
New York,Black or African American,Male,2011,45-54 years,16.9
New York,Black or African American,Male,2012,25-34 years,5.7
New York,Black or African American,Male,2012,35-44 years,6.6
New York,Black or African American,Male,2012,45-54 years,17.4
New York,Black or African American,Male,2013,35-44 years,8.5
New York,Black or African American,Male,2013,45-54 years,16.5
New York,Black or African American,Male,2014,25-34 years,5
New York,Black or African American,Male,2014,35-44 years,7.1
New York,Black or African American,Male,2014,45-54 years,21.9
New York,Black or African American,Male,2015,25-34 years,6.7
New York,Black or African American,Male,2015,35-44 years,12.2
New York,Black or African American,Male,2015,45-54 years,16.4
New York,Black or African American,Male,2016,25-34 years,10.4
New York,Black or African American,Male,2016,35-44 years,14.5
New York,Black or African American,Male,2016,45-54 years,34
New York,White,Female,1999,25-34 years,1.4
New York,White,Female,1999,35-44 years,1.6
New York,White,Female,1999,45-54 years,2
New York,White,Female,2000,25-34 years,1.7
New York,White,Female,2000,35-44 years,1.9
New York,White,Female,2000,45-54 years,1.1
New York,White,Female,2001,25-34 years,1.8
New York,White,Female,2001,35-44 years,2.4
New York,White,Female,2001,45-54 years,1.2
New York,White,Female,2002,35-44 years,2.8
New York,White,Female,2002,45-54 years,2.6
New York,White,Female,2003,35-44 years,2.6
New York,White,Female,2003,45-54 years,2
New York,White,Female,2004,35-44 years,2
New York,White,Female,2004,45-54 years,2.1
New York,White,Female,2005,35-44 years,2
New York,White,Female,2005,45-54 years,1.1
New York,White,Female,2006,20-24 years,2.2
New York,White,Female,2006,25-34 years,2.8
New York,White,Female,2006,35-44 years,3.6
New York,White,Female,2006,45-54 years,4.5
New York,White,Female,2007,25-34 years,2.4
New York,White,Female,2007,35-44 years,4
New York,White,Female,2007,45-54 years,4.7
New York,White,Female,2008,25-34 years,2.8
New York,White,Female,2008,35-44 years,4.4
New York,White,Female,2008,45-54 years,4.4
New York,White,Female,2009,25-34 years,2.6
New York,White,Female,2009,35-44 years,3.3
New York,White,Female,2009,45-54 years,4.9
New York,White,Female,2010,20-24 years,2.3
New York,White,Female,2010,25-34 years,2.2
New York,White,Female,2010,35-44 years,3.2
New York,White,Female,2010,45-54 years,4.4
New York,White,Female,2011,20-24 years,4
New York,White,Female,2011,25-34 years,3.6
New York,White,Female,2011,35-44 years,4.9
New York,White,Female,2011,45-54 years,5.3
New York,White,Female,2012,20-24 years,4.2
New York,White,Female,2012,25-34 years,5.2
New York,White,Female,2012,35-44 years,3.7
New York,White,Female,2012,45-54 years,4.7
New York,White,Female,2013,20-24 years,5.6
New York,White,Female,2013,25-34 years,4.9
New York,White,Female,2013,35-44 years,4.8
New York,White,Female,2013,45-54 years,7.1
New York,White,Female,2014,20-24 years,4
New York,White,Female,2014,25-34 years,4.9
New York,White,Female,2014,35-44 years,4.7
New York,White,Female,2014,45-54 years,4.5
New York,White,Female,2015,20-24 years,5.5
New York,White,Female,2015,25-34 years,6.7
New York,White,Female,2015,35-44 years,5.8
New York,White,Female,2015,45-54 years,6.5
New York,White,Female,2016,20-24 years,7.8
New York,White,Female,2016,25-34 years,11
New York,White,Female,2016,35-44 years,8
New York,White,Female,2016,45-54 years,7.4
New York,White,Male,1999,20-24 years,2.7
New York,White,Male,1999,25-34 years,8.3
New York,White,Male,1999,35-44 years,12.4
New York,White,Male,1999,45-54 years,8.8
New York,White,Male,2000,20-24 years,2.9
New York,White,Male,2000,25-34 years,4.9
New York,White,Male,2000,35-44 years,8.9
New York,White,Male,2000,45-54 years,6.6
New York,White,Male,2001,15-19 years,3.1
New York,White,Male,2001,20-24 years,4.4
New York,White,Male,2001,25-34 years,6.8
New York,White,Male,2001,35-44 years,11.9
New York,White,Male,2001,45-54 years,8.4
New York,White,Male,2002,20-24 years,4.8
New York,White,Male,2002,25-34 years,5.5
New York,White,Male,2002,35-44 years,10.1
New York,White,Male,2002,45-54 years,8.2
New York,White,Male,2003,15-19 years,2.1
New York,White,Male,2003,20-24 years,3.2
New York,White,Male,2003,25-34 years,6.1
New York,White,Male,2003,35-44 years,7.2
New York,White,Male,2003,45-54 years,8.5
New York,White,Male,2004,20-24 years,2.8
New York,White,Male,2004,25-34 years,3.9
New York,White,Male,2004,35-44 years,8.5
New York,White,Male,2004,45-54 years,6.9
New York,White,Male,2005,20-24 years,3.6
New York,White,Male,2005,25-34 years,4
New York,White,Male,2005,35-44 years,6.2
New York,White,Male,2005,45-54 years,7.2
New York,White,Male,2006,15-19 years,2.4
New York,White,Male,2006,20-24 years,8.9
New York,White,Male,2006,25-34 years,11.1
New York,White,Male,2006,35-44 years,15.1
New York,White,Male,2006,45-54 years,14.5
New York,White,Male,2007,15-19 years,2.4
New York,White,Male,2007,20-24 years,9.4
New York,White,Male,2007,25-34 years,13.4
New York,White,Male,2007,35-44 years,12.6
New York,White,Male,2007,45-54 years,13.4
New York,White,Male,2008,15-19 years,2.6
New York,White,Male,2008,20-24 years,9.7
New York,White,Male,2008,25-34 years,11.2
New York,White,Male,2008,35-44 years,11.9
New York,White,Male,2008,45-54 years,13.4
New York,White,Male,2009,15-19 years,2.7
New York,White,Male,2009,20-24 years,9
New York,White,Male,2009,25-34 years,10.4
New York,White,Male,2009,35-44 years,11.3
New York,White,Male,2009,45-54 years,11.9
New York,White,Male,2010,20-24 years,8.5
New York,White,Male,2010,25-34 years,8.8
New York,White,Male,2010,35-44 years,11.1
New York,White,Male,2010,45-54 years,10.7
New York,White,Male,2011,15-19 years,3.2
New York,White,Male,2011,20-24 years,13.4
New York,White,Male,2011,25-34 years,14.8
New York,White,Male,2011,35-44 years,13
New York,White,Male,2011,45-54 years,11.3
New York,White,Male,2012,15-19 years,3.2
New York,White,Male,2012,20-24 years,14.4
New York,White,Male,2012,25-34 years,18.1
New York,White,Male,2012,35-44 years,12.7
New York,White,Male,2012,45-54 years,14.3
New York,White,Male,2013,20-24 years,17.9
New York,White,Male,2013,25-34 years,21.4
New York,White,Male,2013,35-44 years,16.9
New York,White,Male,2013,45-54 years,15
New York,White,Male,2014,20-24 years,17.5
New York,White,Male,2014,25-34 years,20
New York,White,Male,2014,35-44 years,16.1
New York,White,Male,2014,45-54 years,17.2
New York,White,Male,2015,15-19 years,3.6
New York,White,Male,2015,20-24 years,21.3
New York,White,Male,2015,25-34 years,26.6
New York,White,Male,2015,35-44 years,22.2
New York,White,Male,2015,45-54 years,20.6
New York,White,Male,2016,15-19 years,3
New York,White,Male,2016,20-24 years,25.3
New York,White,Male,2016,25-34 years,39.9
New York,White,Male,2016,35-44 years,31.6
New York,White,Male,2016,45-54 years,27.4
North Carolina,Black or African American,Female,2004,35-44 years,11.7
North Carolina,Black or African American,Female,2005,45-54 years,8.3
North Carolina,Black or African American,Female,2006,45-54 years,8.7
North Carolina,Black or African American,Female,2007,35-44 years,6.9
North Carolina,Black or African American,Female,2009,45-54 years,8.1
North Carolina,Black or African American,Female,2011,45-54 years,6.1
North Carolina,Black or African American,Female,2012,45-54 years,6.1
North Carolina,Black or African American,Female,2013,35-44 years,6.9
North Carolina,Black or African American,Female,2014,45-54 years,7.3
North Carolina,Black or African American,Female,2015,45-54 years,7.3
North Carolina,Black or African American,Female,2016,35-44 years,10
North Carolina,Black or African American,Female,2016,45-54 years,7.2
North Carolina,Black or African American,Male,1999,35-44 years,10.8
North Carolina,Black or African American,Male,2000,35-44 years,13.1
North Carolina,Black or African American,Male,2000,45-54 years,12
North Carolina,Black or African American,Male,2001,35-44 years,10.6
North Carolina,Black or African American,Male,2001,45-54 years,11.2
North Carolina,Black or African American,Male,2002,35-44 years,9.9
North Carolina,Black or African American,Male,2003,35-44 years,14.5
North Carolina,Black or African American,Male,2003,45-54 years,17.3
North Carolina,Black or African American,Male,2004,35-44 years,9.1
North Carolina,Black or African American,Male,2004,45-54 years,14.3
North Carolina,Black or African American,Male,2005,35-44 years,15.2
North Carolina,Black or African American,Male,2005,45-54 years,20.3
North Carolina,Black or African American,Male,2006,25-34 years,13.9
North Carolina,Black or African American,Male,2006,35-44 years,19.4
North Carolina,Black or African American,Male,2006,45-54 years,20.5
North Carolina,Black or African American,Male,2007,35-44 years,11.1
North Carolina,Black or African American,Male,2007,45-54 years,16.1
North Carolina,Black or African American,Male,2008,45-54 years,12.7
North Carolina,Black or African American,Male,2009,35-44 years,8.8
North Carolina,Black or African American,Male,2009,45-54 years,8.7
North Carolina,Black or African American,Male,2010,45-54 years,8.6
North Carolina,Black or African American,Male,2011,45-54 years,11.4
North Carolina,Black or African American,Male,2012,45-54 years,12.9
North Carolina,Black or African American,Male,2013,25-34 years,10
North Carolina,Black or African American,Male,2013,35-44 years,8.2
North Carolina,Black or African American,Male,2013,45-54 years,10.8
North Carolina,Black or African American,Male,2014,35-44 years,9.7
North Carolina,Black or African American,Male,2014,45-54 years,10.1
North Carolina,Black or African American,Male,2015,25-34 years,9.4
North Carolina,Black or African American,Male,2015,35-44 years,18.7
North Carolina,Black or African American,Male,2015,45-54 years,18
North Carolina,Black or African American,Male,2016,25-34 years,16.2
North Carolina,Black or African American,Male,2016,35-44 years,19.4
North Carolina,Black or African American,Male,2016,45-54 years,25.1
North Carolina,White,Female,1999,35-44 years,4
North Carolina,White,Female,2000,25-34 years,3
North Carolina,White,Female,2000,35-44 years,6.3
North Carolina,White,Female,2000,45-54 years,4.2
North Carolina,White,Female,2001,20-24 years,5
North Carolina,White,Female,2001,25-34 years,3.7
North Carolina,White,Female,2001,35-44 years,7.7
North Carolina,White,Female,2001,45-54 years,6.1
North Carolina,White,Female,2002,25-34 years,3.7
North Carolina,White,Female,2002,35-44 years,9.4
North Carolina,White,Female,2002,45-54 years,4.9
North Carolina,White,Female,2003,25-34 years,9.1
North Carolina,White,Female,2003,35-44 years,13.4
North Carolina,White,Female,2003,45-54 years,10.3
North Carolina,White,Female,2004,25-34 years,8.7
North Carolina,White,Female,2004,35-44 years,14.3
North Carolina,White,Female,2004,45-54 years,12.6
North Carolina,White,Female,2005,20-24 years,7.3
North Carolina,White,Female,2005,25-34 years,10.8
North Carolina,White,Female,2005,35-44 years,12.7
North Carolina,White,Female,2005,45-54 years,15.4
North Carolina,White,Female,2006,20-24 years,7.7
North Carolina,White,Female,2006,25-34 years,11.3
North Carolina,White,Female,2006,35-44 years,11.1
North Carolina,White,Female,2006,45-54 years,15.1
North Carolina,White,Female,2007,20-24 years,8.5
North Carolina,White,Female,2007,25-34 years,8.1
North Carolina,White,Female,2007,35-44 years,14.1
North Carolina,White,Female,2007,45-54 years,18.9
North Carolina,White,Female,2008,20-24 years,5.1
North Carolina,White,Female,2008,25-34 years,7.1
North Carolina,White,Female,2008,35-44 years,13.7
North Carolina,White,Female,2008,45-54 years,15.8
North Carolina,White,Female,2009,20-24 years,7.3
North Carolina,White,Female,2009,25-34 years,11.6
North Carolina,White,Female,2009,35-44 years,14.4
North Carolina,White,Female,2009,45-54 years,17.3
North Carolina,White,Female,2010,25-34 years,7
North Carolina,White,Female,2010,35-44 years,11
North Carolina,White,Female,2010,45-54 years,15.3
North Carolina,White,Female,2011,20-24 years,5.3
North Carolina,White,Female,2011,25-34 years,9.4
North Carolina,White,Female,2011,35-44 years,11.6
North Carolina,White,Female,2011,45-54 years,17.8
North Carolina,White,Female,2012,20-24 years,4.8
North Carolina,White,Female,2012,25-34 years,8.5
North Carolina,White,Female,2012,35-44 years,10.6
North Carolina,White,Female,2012,45-54 years,15
North Carolina,White,Female,2013,20-24 years,5.7
North Carolina,White,Female,2013,25-34 years,9.8
North Carolina,White,Female,2013,35-44 years,13.4
North Carolina,White,Female,2013,45-54 years,15.3
North Carolina,White,Female,2014,20-24 years,4.4
North Carolina,White,Female,2014,25-34 years,8.4
North Carolina,White,Female,2014,35-44 years,10.5
North Carolina,White,Female,2014,45-54 years,12.8
North Carolina,White,Female,2015,20-24 years,4.9
North Carolina,White,Female,2015,25-34 years,9.6
North Carolina,White,Female,2015,35-44 years,9.1
North Carolina,White,Female,2015,45-54 years,8.8
North Carolina,White,Female,2016,20-24 years,8.4
North Carolina,White,Female,2016,25-34 years,16.2
North Carolina,White,Female,2016,35-44 years,12.7
North Carolina,White,Female,2016,45-54 years,10.7
North Carolina,White,Male,1999,25-34 years,5.1
North Carolina,White,Male,1999,35-44 years,8.8
North Carolina,White,Male,1999,45-54 years,4.2
North Carolina,White,Male,2000,25-34 years,8.8
North Carolina,White,Male,2000,35-44 years,15.1
North Carolina,White,Male,2000,45-54 years,7.2
North Carolina,White,Male,2001,20-24 years,9.3
North Carolina,White,Male,2001,25-34 years,8.6
North Carolina,White,Male,2001,35-44 years,14.5
North Carolina,White,Male,2001,45-54 years,7.9
North Carolina,White,Male,2002,15-19 years,9.7
North Carolina,White,Male,2002,20-24 years,10.7
North Carolina,White,Male,2002,25-34 years,12.2
North Carolina,White,Male,2002,35-44 years,20.9
North Carolina,White,Male,2002,45-54 years,13.1
North Carolina,White,Male,2003,15-19 years,7.7
North Carolina,White,Male,2003,20-24 years,14.1
North Carolina,White,Male,2003,25-34 years,15.3
North Carolina,White,Male,2003,35-44 years,22.2
North Carolina,White,Male,2003,45-54 years,16.3
North Carolina,White,Male,2004,15-19 years,9
North Carolina,White,Male,2004,20-24 years,21.2
North Carolina,White,Male,2004,25-34 years,15.4
North Carolina,White,Male,2004,35-44 years,21.7
North Carolina,White,Male,2004,45-54 years,17.1
North Carolina,White,Male,2005,15-19 years,9.3
North Carolina,White,Male,2005,20-24 years,18.7
